year,state_name,reference_period_desc,freq_desc,unit_desc,sector_desc,class_desc,commodity_desc,short_desc,group_desc,statisticcat_desc,Value
1875,NEBRASKA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"625,000"
1874,NEBRASKA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"380,000"
1873,NEBRASKA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"370,000"
1872,NEBRASKA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"295,000"
1871,NEBRASKA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"225,000"
1870,NEBRASKA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"155,000"
1869,NEBRASKA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"125,000"
1868,NEBRASKA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"115,000"
1867,NEBRASKA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"90,000"
1866,NEBRASKA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"72,000"
1958,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1957,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1956,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1947,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1946,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1945,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1944,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1943,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1942,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1941,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1940,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1939,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1938,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1937,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1936,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1935,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1934,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1933,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1932,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1931,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1930,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1929,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1928,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1927,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1926,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1925,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1924,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1923,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1922,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1921,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1920,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1919,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1918,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1917,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1916,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1915,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1914,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1913,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1912,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1911,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1910,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1909,NEVADA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1955,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1954,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1953,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1952,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"1,000"
1951,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1950,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1949,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1948,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1947,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1946,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1945,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1944,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1943,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1942,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1941,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1940,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"2,000"
1939,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1938,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"4,000"
1937,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1936,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1935,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"4,000"
1934,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"4,000"
1933,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"4,000"
1932,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"4,000"
1931,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1930,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1929,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1928,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1927,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1926,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1925,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1924,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"3,000"
1923,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"4,000"
1922,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"6,000"
1921,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"8,000"
1920,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"9,000"
1919,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"10,000"
1918,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"22,000"
1917,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"21,000"
1916,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"17,000"
1915,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"23,000"
1914,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"23,000"
1913,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"25,000"
1912,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"27,000"
1911,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"28,000"
1910,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"28,000"
1909,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"29,000"
1908,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"27,000"
1907,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"27,000"
1906,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"28,000"
1905,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"30,000"
1904,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"31,000"
1903,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"33,000"
1902,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"36,000"
1901,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"33,000"
1900,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"34,000"
1899,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"34,000"
1898,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"33,000"
1897,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"34,000"
1896,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"42,000"
1895,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"41,000"
1894,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"39,000"
1893,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"38,000"
1892,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"38,000"
1891,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"38,000"
1890,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"36,000"
1889,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"37,000"
1888,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"38,000"
1887,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"38,000"
1886,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"38,000"
1885,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"38,000"
1884,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"39,000"
1883,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"38,000"
1882,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"37,000"
1881,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"37,000"
1880,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"37,000"
1879,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"37,000"
1878,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"37,000"
1877,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"36,000"
1876,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"35,000"
1875,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"36,000"
1874,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"35,000"
1873,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"37,000"
1872,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"39,000"
1871,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"39,000"
1870,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"39,000"
1869,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"39,000"
1868,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"39,000"
1867,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"40,000"
1866,NEW HAMPSHIRE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"41,000"
2025,NEW JERSEY,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"65,000"
2024,NEW JERSEY,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"61,000"
2023,NEW JERSEY,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"65,000"
